"Dt Ultima  Totalização";"UF";"Município";"Cargo";"Nr";"Candidato";"Partido";"Situação";"Qt Votos  Válidos";"% Válidos";
"";"AL";"ÁGUA BRANCA";"Vereador";"15.000";"CLAUDIO FEITOSA DOS SANTOS";"PMDB";"Suplente";"197";"1,789"
"";"AL";"ÁGUA BRANCA";"Vereador";"14.144";"JOSÉ MARTINS DOS SANTOS";"PTB";"Suplente";"158";"1,435"
"";"AL";"ÁGUA BRANCA";"Vereador";"14.789";"GUSTAVO HENRIQUE PEREIRA DE OLIVEIRA";"PTB";"Suplente";"153";"1,390"
"";"AL";"ÁGUA BRANCA";"Vereador";"36.222";"JAILSON ARAÚJO VIEIRA";"PTC";"Suplente";"121";"1,099"
"";"AL";"ÁGUA BRANCA";"Vereador";"15.620";"CÍCERO MESSIAS DA SILVA";"PMDB";"Suplente";"67";"0,608"
"";"AL";"ÁGUA BRANCA";"Vereador";"14.444";"JOSÉ MAURÍCIO VIEIRA SANDES";"PTB";"Suplente";"51";"0,463"
"";"AL";"ÁGUA BRANCA";"Vereador";"14.222";"MANOEL MESSIAS DA SILVA";"PTB";"Suplente";"47";"0,427"
"";"AL";"ÁGUA BRANCA";"Vereador";"15.456";"JAILMO GOMES DOS SANTOS";"PMDB";"Suplente";"45";"0,409"
"";"AL";"ÁGUA BRANCA";"Vereador";"36.234";"PEDRO BARBOSA DA SILVA";"PTC";"Suplente";"43";"0,391"
"";"AL";"ÁGUA BRANCA";"Vereador";"14.123";"MARIA DE FÁTIMA DE SOUZA AMARAL";"PTB";"Suplente";"39";"0,354"
"";"AL";"ÁGUA BRANCA";"Vereador";"36.666";"JOÃO TIAGO LACERDA DA SILVA";"PTC";"Suplente";"9";"0,082"
"";"AL";"ÁGUA BRANCA";"Vereador";"15.111";"JOSEFA FERREIRA LIMA DA SILVA";"PMDB";"Suplente";"5";"0,045"
"";"AL";"ÁGUA BRANCA";"Vereador";"15.555";"NEUZA RODRIGUES GOMES LIMA";"PMDB";"Suplente";"1";"0,009"
"";"AL";"ÁGUA BRANCA";"Vereador";"36.123";"ROGACIANO DE LIMA BARBOZA";"PTC";"Suplente";"0";"0,000"
"";"AL";"ÁGUA BRANCA";"Vereador";"36.999";"SOLAINE QUEIROZ DA SILVA";"PTC";"Suplente";"0";"0,000"
"";"AL";"ÁGUA BRANCA";"Vereador";"15.222";"JANE CLEIDE DE OLIVEIRA CORDEIRO";"PMDB";"Suplente";"0";"0,000"
"";"AL";"ÁGUA BRANCA";"Vereador";"36.111";"ERENICE DOS SANTOS OLIVEIRA DO NASCIMENTO";"PTC";"Suplente";"0";"0,000"
